348
260
0,0,0,0,3280.69,4318.3,4715.04,9185.93,11062.8,8255.13,5645.84,15121.7,13504.2,18112.5,19302.699,22064.5,23224.199,25330,25131.6,24856.9,23285.301,27420.5,26993.199,27924,27039,23468.4,28168.199,29175.199,27481.5,28412.301,22720.699
0,0,0,0,3555.35,5050.74,8285.65,11841,16083,17761.5,17502.1,21164.301,24368.699,26276,29755.1,30746.9,32776.398,36286,33447.801,34988.898,33478.301,34882.102,35400.898,34210.699,32455.9,31799.801,34409.102,33646.102,33020.5,30319.699,29312.6
0,0,0,0,1113.91,3768.98,8651.87,11520.6,15793.1,15335.3,18997.5,21667.801,24826.4,26916.9,29785.6,26337.1,33432.5,35935,29083.699,34531.199,34149.699,35889.199,34683.801,35294.102,32990,32486.5,35065.199,32150.801,32181.301,31082.6,30518
0,0,0,0,3753.72,4913.41,8499.28,11810.5,15091.2,17074.801,18875.4,20752.301,25726.699,26749.1,26001.4,24612.801,27298.4,28229.199,35294.102,33051,33020.5,29602.5,25421.5,34409.102,32593.301,30075.5,28381.801,30975.801,25192.6,32211.801,28107.1
0,0,0,0,3952.09,3768.98,8789.2,12146.2,16113.5,16220.3,18783.9,23575.199,22339.199,26260.801,29739.801,31632,31174.199,33691.898,34348.102,32440.699,33569.801,33676.699,34531.199,27496.801,27863,27863,33707.199,31006.301,33936.102,32272.801,30899.5
0,0,0,0,3402.76,4196.23,8896.01,12405.6,14847,17685.199,18829.6,23117.4,25360.5,25986.1,28351.301,32272.801,32944.199,36423.301,35538.301,33508.801,26489.699,35645.102,35492.5,33753,33585.102,32822.199,31021.6,32517,32578,33264.699,30746.9
0,0,0,0,3814.76,3768.98,8010.99,12069.9,15930.4,16189.8,18783.9,22400.199,15426.9,26443.9,26749.1,26031.9,32364.4,34851.602,31723.5,33661.398,34348.102,32898.5,31204.699,34103.898,30640.1,29984,34546.398,32959.5,33859.801,30121.301,22827.5
0,0,0,0,3494.32,4989.7,5661.1,10116.7,15930.4,16189.8,16022,23025.9,20157.199,24536.5,30090.801,31693,32364.4,34699,35172,28427.6,25680.9,34943.199,33890.301,33279.898,30869,27145.801,34165,33432.5,32837.398,32806.898,31540.4
0,0,0,0,3830.01,4959.18,8941.79,11139.1,7370.11,15335.3,15259,15655.8,25177.4,22812.199,23697.301,31632,25940.301,34058.102,35828.199,32822.199,32333.9,35065.199,35034.699,34531.199,32837.398,32455.9,35523,34729.5,33722.398,33997.102,31754
0,0,0,0,3494.32,5218.59,8636.61,11902,15915.2,16388.199,16632.301,22430.801,17334.199,23117.4,29739.801,26718.5,31784.5,34103.898,29404.1,34226,33218.898,27176.301,31601.4,32730.6,29877.199,24948.5,30548.6,27191.6,24795.9,22735.9,23804.1
0,0,0,0,3738.46,5340.66,8606.09,11718.9,15426.9,16586.6,17547.9,23041.1,16891.699,26550.699,30273.9,29068.4,32364.4,35507.699,36057.102,35004.199,34271.801,36408,34836.301,34821.102,32532.199,32883.199,35019.5,34332.801,33127.301,33234.102,24094
0,0,0,0,3967.35,4959.18,5432.21,11566.3,11673.2,11032.3,15152.2,22568.1,20202.9,26901.699,28809,31830.301,27405.199,33295.199,30228.1,32150.801,31815.1,35858.699,33890.301,29999.199,33035.801,32059.199,34760.102,30197.6,25452,32501.699,31387.801
0,0,0,0,3570.61,5111.77,8163.58,12039.4,14923.3,17074.801,10772.9,20889.6,25650.4,21194.801,28015.6,31921.9,33279.898,21774.6,35416.199,35492.5,23743,33112.102,36621.699,34058.102,27817.199,26657.5,35660.301,33447.801,33691.898,33112.102,31616.699
0,0,0,0,2868.7,4196.23,8255.13,5249.1,12405.6,12604,14465.6,7232.78,24216.1,20767.5,17380,28152.9,32440.699,20630.199,35263.602,33188.398,21454.199,35065.199,35919.699,31967.699,31937.1,32471.199,34958.398,27634.1,33798.699,32944.199,29800.9
0,0,0,0,2868.7,5371.18,8072.02,12039.4,16052.5,13275.3,15991.5,14313,13366.9,26230.301,21179.5,29144.699,30151.801,20309.801,30685.9,31174.199,6027.31,22140.801,26260.801,25375.801,18143,14953.8,25513.1,15594.7,14480.8,17303.699,23910.9
0,0,0,0,1907.38,4715.04,8178.84,11764.7,15915.2,12008.9,17853.1,14450.3,12436.1,27283.1,19455.301,32135.5,32684.801,20111.4,34897.398,35202.602,27954.5,28503.9,35385.699,22552.801,22369.699,29953.5,35706.102,23773.6,33325.699,33768.199,31403.1
0,0,0,0,2639.81,4272.53,8834.97,11932.6,14709.7,17135.9,18051.4,15655.8,25391,19302.699,26428.6,33096.801,33005.301,22354.5,30014.5,29663.5,33798.699,32455.9,35095.801,19699.4,23056.4,32715.301,34561.699,23804.1,33356.199,29343.1,29953.5
0,0,0,0,503.548,3707.94,8056.76,7797.36,12665,17334.199,10559.2,21118.5,13946.7,11535.8,23895.6,28809,22323.9,20706.5,34500.602,29282.1,20233.5,32227.1,34195.5,25696.199,28168.199,31433.6,27847.699,22446,30106.1,32669.6,29816.1
0,0,0,0,3570.61,4760.81,8590.83,7568.47,10833.9,12542.9,2594.03,7263.29,2471.96,22873.301,17761.5,24780.699,21500,10940.7,23407.301,31616.699,17807.301,22507.1,29907.699,21164.301,23880.4,30487.5,27588.301,18173.5,31570.9,25207.9,8392.46
0,0,0,0,3509.58,2471.96,6271.46,1678.49,9628.44,9048.6,2258.34,4623.48,1998.93,11902,9582.67,2197.3,5996.8,4303.04,2914.47,24689.1,7110.7,3784.24,5233.84,9063.86,7888.91,7583.73,6210.42,3982.6,7125.96,3723.2,3433.28
0,0,0,0,1312.28,2929.73,1602.2,1113.91,1419.09,2944.99,3311.21,1663.23,19821.5,10360.9,2456.7,2105.75,3295.95,7904.17,2746.62,8499.28,3692.68,3555.35,4623.48,3616.39,5859.46,5401.69,4730.3,4058.9,5371.18,4272.53,5600.06
0,0,0,0,366.217,2166.78,5050.74,7568.47,3906.31,7370.11,13473.7,2349.89,6012.05,3128.1,9048.6,2410.93,2746.62,3921.57,2960.25,9246.97,19333.199,4379.34,2899.21,3845.27,2731.36,2975.51,3311.21,4150.45,3646.91,4699.78,6958.11
0,0,0,0,1937.9,3891.05,6652.93,3006.03,1632.72,1602.2,6958.11,1373.31,12115.7,1434.35,1800.56,14511.3,3173.88,2456.7,14877.5,2670.33,4303.04,9674.22,12527.7,2685.59,4272.53,4623.48,11352.7,10177.8,6210.42,9613.18,9781.03
0,0,0,0,2319.37,2578.77,1754.79,1632.72,1007.1,1083.39,1800.56,3418.02,14572.4,2273.59,2365.15,2227.82,7431.14,9491.11,9399.56,2319.37,2868.7,25070.6,4867.63,8606.09,18722.801,3601.13,8789.2,14725,5050.74,8819.71,27817.199
0,0,0,0,427.253,747.692,732.433,1266.5,4028.38,3738.46,2059.97,10757.6,6179.9,6057.83,15442.1,8484.02,11230.6,16815.4,30334.9,16556,10620.3,17074.801,11490,25467.301,19379,7629.51,15472.6,11551.1,11642.6,11352.7,16083
0,0,0,0,366.217,518.807,1113.91,6363.01,4669.26,2502.48,7995.73,10055.7,9567.41,7080.19,10177.8,13336.4,24002.4,10620.3,10849.2,18188.801,7553.22,31632,19226.4,9277.49,20187.699,18844.9,13870.5,22568.1,21194.801,8758.68,21255.801
0,0,0,0,320.439,473.03,3143.36,8621.35,3189.14,7537.96,13290.6,10315.1,4226.75,5661.1,19913,4379.34,10971.2,14145.1,4089.42,4150.45,14557.1,20676,6195.16,12497.1,19470.5,5737.39,20416.6,15625.2,14129.9,4654,27222.1
0,0,0,0,686.656,1083.39,4715.04,10864.4,2517.74,15030.1,6576.64,9231.71,9018.08,2380.41,16098.3,16067.8,18768.6,12268.3,19211.1,5447.47,14343.5,25604.6,16861.199,21149,26092.9,14007.8,32532.199,18158.199,21500,19180.6,21988.301
0,0,0,0,335.698,335.698,1113.91,10009.9,8743.42,4180.97,9201.19,16739.1,16983.301,24414.4,9338.52,21652.6,13641.6,13443.2,17273.199,19211.1,15198,11017,31158.9,22522.301,14374,23727.801,21835.699,19546.801,20965.9,12848.1,28564.9
0,0,0,0,1052.87,503.548,747.692,3585.87,6363.01,2960.25,11261.2,6576.64,14007.8,17334.199,14480.8,30319.699,18555,24383.9,13809.4,24643.301,19531.5,21912,31174.199,20752.301,15030.1,20874.301,30640.1,19806.199,22034,28549.6,19928.301
0,0,0,0,625.62,595.102,3326.47,7644.77,9918.36,2777.14,17593.699,16311.9,17776.801,14938.6,25146.9,17700.5,15732.1,25619.9,23056.4,8987.56,13717.9,20752.301,14145.1,20981.199,19424.699,15777.8,30869,24399.199,19516.301,22262.9,22644.4
0,0,0,0,1968.41,1342.79,1449.61,10696.6,15014.9,5050.74,18722.801,21561,25146.9,16266.1,15228.5,5050.74,31174.199,35400.898,4654,14084.1,19852,20569.199,8072.02,26489.699,21774.6,8972.3,21149,18722.801,13916.2,6393.53,25986.1
0,0,0,0,2746.62,2517.74,6515.6,11261.2,11490,10193,19379,15686.3,20340.301,9185.93,29510.9,12527.7,23682,25436.801,13427.9,9277.49,31220,30930,30624.9,34470.102,33249.398,21896.699,32074.5,33356.199,17166.4,19989.301,18158.199
0,0,0,0,1892.12,1953.15,8041.5,4898.15,13733.1,15136.9,12817.6,16586.6,14206.1,18524.5,28397,4577.71,18280.301,24307.6,4104.68,26764.301,34027.602,7446.4,6347.75,25619.9,17853.1,14297.7,8758.68,8743.42,15808.3,12253,7522.7
