348
260
0,0,0,0,442.512,274.662,518.807,305.18,457.771,152.59,579.843,1220.72,976.577,778.21,1007.1,1266.5,6729.23,7461.66,2487.22,1800.56,4959.18,6042.57,8392.46,13427.9,13122.8,6485.08,4013.12,2731.36,2533,2136.26,2029.45
0,0,0,0,183.108,213.626,289.921,305.18,396.735,366.217,595.102,1312.28,976.577,656.138,869.764,1480.13,6637.67,7553.22,2441.44,1831.08,4257.27,5722.13,8331.43,12741.3,11993.6,5691.62,3265.43,2243.08,2044.71,2151.52,1785.31
0,0,0,0,167.849,244.144,335.698,274.662,381.476,488.289,549.325,885.023,778.21,656.138,457.771,1007.1,3463.8,4318.3,1358.05,976.577,1968.41,2136.26,2960.25,4623.48,3967.35,1953.15,1220.72,961.318,839.246,732.433,595.102
0,0,0,0,137.331,183.108,274.662,244.144,259.403,381.476,381.476,717.174,595.102,488.289,595.102,900.282,3631.65,4394.6,1373.31,1266.5,2533,3402.76,5096.51,7843.14,7248.04,3555.35,2197.3,1525.9,1419.09,1342.79,1342.79
0,0,0,0,183.108,228.885,228.885,244.144,335.698,427.253,579.843,1281.76,991.836,808.728,839.246,1556.42,6301.98,6820.78,2243.08,1815.82,3768.98,5249.1,7187,11764.7,10544,5081.25,3006.03,2059.97,1922.64,1693.75,1663.23
0,0,0,0,152.59,274.662,442.512,335.698,640.879,595.102,610.361,1174.94,1098.65,717.174,991.836,1373.31,4730.3,5340.66,1831.08,1312.28,2517.74,2899.21,3891.05,5355.92,5294.88,2639.81,1586.94,1159.69,885.023,1007.1,915.541
0,0,0,0,137.331,289.921,411.994,396.735,457.771,442.512,656.138,1052.87,1052.87,823.987,915.541,1342.79,5203.33,6378.27,2075.23,1724.27,3219.65,4303.04,6027.31,9536.89,9140.15,4425.12,2700.85,1892.12,1541.16,1632.72,1480.13
0,0,0,0,167.849,183.108,320.439,259.403,320.439,335.698,625.62,1205.46,991.836,656.138,732.433,1556.42,6240.94,7034.41,2609.29,1907.38,4242.01,5630.58,7797.36,13351.6,12069.9,5905.24,3524.83,2426.18,2029.45,1983.67,1876.86
0,0,0,0,183.108,244.144,274.662,198.367,427.253,473.03,579.843,1144.43,717.174,549.325,564.584,1388.57,6057.83,6805.52,2349.89,1922.64,4318.3,5554.28,7690.55,12314,12008.9,5554.28,3265.43,2273.59,1953.15,1998.93,1861.6
0,0,0,0,183.108,213.626,305.18,244.144,396.735,411.994,534.066,946.059,961.318,656.138,793.469,1434.35,6118.87,7110.7,2426.18,1770.05,3906.31,5096.51,7522.7,13122.8,11856.3,5691.62,3555.35,2395.67,1953.15,2044.71,1876.86
0,0,0,0,137.331,320.439,305.18,305.18,366.217,350.958,488.289,1190.2,900.282,595.102,717.174,1403.83,6286.72,6942.85,2609.29,1693.75,4257.27,5828.95,7644.77,13061.7,11734.2,5737.39,3418.02,2395.67,2151.52,1907.38,1968.41
0,0,0,0,198.367,106.813,350.958,305.18,274.662,427.253,686.656,1022.35,900.282,656.138,686.656,1419.09,5874.72,6927.6,2349.89,1998.93,4119.94,5081.25,7934.69,11947.8,11276.4,5615.32,3448.54,2243.08,2121,1892.12,1876.86
0,0,0,0,122.072,213.626,259.403,335.698,305.18,411.994,701.915,1342.79,991.836,671.397,686.656,1541.16,5935.76,7187,2380.41,1892.12,4119.94,5279.62,7736.32,12558.2,11825.7,5783.17,3311.21,2502.48,2029.45,1953.15,1998.93
0,0,0,0,122.072,198.367,335.698,259.403,366.217,366.217,610.361,1037.61,976.577,595.102,701.915,1403.83,6149.39,6500.34,2273.59,1770.05,4165.71,5355.92,7522.7,12420.8,11749.4,5569.54,3189.14,2426.18,2304.11,2075.23,1907.38
0,0,0,0,122.072,183.108,350.958,274.662,411.994,381.476,717.174,1220.72,854.505,610.361,686.656,1358.05,6225.68,6988.63,2319.37,1876.86,4043.64,5386.43,7522.7,12207.2,11612.1,5569.54,3494.32,2288.85,2151.52,1998.93,2029.45
0,0,0,0,106.813,213.626,274.662,320.439,396.735,427.253,595.102,1052.87,1083.39,732.433,717.174,1434.35,6103.61,7034.41,2166.78,1846.34,4257.27,5249.1,7385.37,12237.7,11612.1,5844.21,3433.28,2288.85,1907.38,1785.31,1892.12
0,0,0,0,122.072,228.885,350.958,213.626,381.476,579.843,671.397,1113.91,885.023,625.62,686.656,1403.83,6012.05,6652.93,2243.08,1754.79,3982.6,5111.77,7263.29,11734.2,11062.8,5401.69,3509.58,2182.04,1907.38,1983.67,1770.05
0,0,0,0,213.626,244.144,335.698,228.885,381.476,427.253,686.656,1205.46,900.282,717.174,732.433,1358.05,6240.94,6744.49,2182.04,1785.31,3936.83,5096.51,7644.77,12130.9,11627.4,5279.62,3387.5,2319.37,1968.41,1922.64,1815.82
