348
260
0,0,0,0,213.626,366.217,213.626,396.735,289.921,396.735,213.626,411.994,320.439,381.476,228.885,381.476,1174.94,1373.31,259.403,396.735,625.62,930.8,839.246,1434.35,839.246,900.282,259.403,366.217,213.626,442.512,122.072
0,0,0,0,167.849,167.849,244.144,198.367,228.885,183.108,259.403,427.253,335.698,228.885,350.958,320.439,1007.1,1419.09,595.102,488.289,671.397,762.951,823.987,1220.72,1083.39,503.548,427.253,366.217,381.476,396.735,396.735
0,0,0,0,137.331,183.108,167.849,198.367,213.626,228.885,213.626,320.439,274.662,274.662,274.662,457.771,1113.91,1144.43,549.325,473.03,579.843,778.21,808.728,1144.43,1159.69,717.174,396.735,457.771,396.735,366.217,381.476
0,0,0,0,122.072,152.59,167.849,213.626,259.403,167.849,289.921,396.735,320.439,213.626,259.403,366.217,1235.98,1388.57,518.807,534.066,656.138,671.397,854.505,1205.46,1068.13,640.879,396.735,427.253,305.18,427.253,320.439
0,0,0,0,106.813,167.849,274.662,137.331,259.403,244.144,274.662,381.476,259.403,274.662,411.994,350.958,991.836,1220.72,534.066,350.958,656.138,671.397,793.469,1159.69,1190.2,625.62,442.512,457.771,396.735,335.698,305.18
0,0,0,0,198.367,289.921,244.144,259.403,259.403,198.367,228.885,320.439,335.698,274.662,274.662,442.512,1068.13,1251.24,457.771,381.476,701.915,625.62,808.728,1235.98,1159.69,701.915,473.03,396.735,396.735,442.512,274.662
0,0,0,0,122.072,183.108,198.367,228.885,259.403,213.626,228.885,411.994,350.958,289.921,289.921,411.994,1068.13,1205.46,381.476,473.03,625.62,778.21,869.764,1159.69,1068.13,625.62,411.994,335.698,396.735,335.698,335.698
0,0,0,0,183.108,183.108,244.144,213.626,228.885,289.921,305.18,305.18,305.18,228.885,305.18,366.217,1037.61,1235.98,473.03,427.253,488.289,717.174,885.023,1159.69,1235.98,717.174,610.361,534.066,305.18,427.253,335.698
0,0,0,0,152.59,183.108,244.144,228.885,167.849,152.59,289.921,350.958,320.439,274.662,381.476,396.735,1083.39,1251.24,549.325,427.253,564.584,671.397,793.469,1342.79,1205.46,778.21,442.512,350.958,320.439,381.476,366.217
0,0,0,0,183.108,152.59,228.885,183.108,228.885,167.849,274.662,289.921,366.217,289.921,305.18,381.476,1281.76,1312.28,503.548,427.253,701.915,808.728,823.987,1174.94,1297.02,686.656,564.584,442.512,442.512,457.771,305.18
0,0,0,0,152.59,198.367,213.626,183.108,228.885,183.108,274.662,305.18,289.921,259.403,305.18,442.512,1174.94,1403.83,564.584,488.289,625.62,808.728,1007.1,1251.24,1083.39,640.879,396.735,518.807,488.289,396.735,350.958
0,0,0,0,167.849,259.403,213.626,213.626,198.367,274.662,152.59,457.771,335.698,152.59,259.403,381.476,1251.24,1266.5,534.066,503.548,717.174,717.174,854.505,1129.17,1144.43,701.915,564.584,396.735,457.771,411.994,259.403
0,0,0,0,198.367,122.072,228.885,213.626,213.626,198.367,289.921,503.548,274.662,259.403,274.662,396.735,1144.43,1251.24,534.066,381.476,640.879,656.138,900.282,1342.79,1281.76,671.397,442.512,427.253,427.253,457.771,427.253
0,0,0,0,91.554,244.144,228.885,152.59,274.662,167.849,183.108,411.994,305.18,198.367,259.403,503.548,1266.5,1251.24,549.325,427.253,579.843,671.397,885.023,1205.46,1113.91,747.692,671.397,350.958,473.03,381.476,350.958
0,0,0,0,152.59,167.849,259.403,152.59,244.144,259.403,305.18,457.771,335.698,259.403,305.18,411.994,1159.69,1297.02,534.066,518.807,686.656,839.246,900.282,1251.24,1281.76,808.728,488.289,427.253,411.994,396.735,274.662
